I
1200 Version - data cycle 2609, build 20260904, metadata NavXP1200. OpenAIRAC 1.0.0
 4 40.647663889 -73.752963889    13 10950  18  15870.800 IJFK KJFK  K6 04R ILS-cat-I
 4 33.902236111 -87.323155556   468 10890  18  98551.900 IJFX KJFX  K7 27 ILS-cat-I
 4 32.327516667 -90.219680556   329 11170  18  57398.700 IJHF KHKS  K7 16 ILS-cat-I
 4 42.146719444 -79.271313889  1707 10970  18  89879.000 IJHW KJHW  K6 25 ILS-cat-I
 4 32.875891667 -97.030097222   561 11135  18  63540.300 IJHZ KDFW  K4 17R ILS-cat-I
 4 35.058722222 -89.989113889   277 10870  18  98552.000 IJIM KMEM  K7 27 ILS-cat-I
 4 34.656677778 -86.765391667   584 10955  18   1801.000 IJJC KHSV  K7 36R ILS-cat-I
 4 38.189169444 -85.731980556   469 11055  18 126344.900 IJJM KSDF  K5 35R ILS-cat-I
 4 30.290280556 -87.682458333    11 11070  18  97469.900 IJKA KJKA  K7 27 ILS-cat-I
 4 41.500280556 -74.134161111   462 10995  18  98178.400 IJKH KSWF  K6 27 ILS-cat-I
 4 42.199741667 -83.385788889   637 11195  18  77968.700 IJKI KDTW  K5 22R ILS-cat-I
 4 37.142875000 -94.490477778   953 11030  18  48378.000 IJLN KJLN  K3 13 ILS-cat-I
 4 45.597366667 -122.627169444    20 11050  18 102179.000 IJMJ KPDX  K1 28L ILS-cat-I
 4 46.937611111 -98.689980556  1493 10930  18 112274.800 IJMS KJMS  K3 31 ILS-cat-I
 4 40.251300000 -85.409133333   932 10910  18 115156.100 IJNK KMIE  K5 32 ILS-cat-I
 4 40.672883333 -74.181036111     8 11075  18  79045.800 IJNN KEWR  K6 22R ILS-cat-I
 4 35.551908333 -78.384502778   134 11115  18  11543.400 IJNX KJNX  K7 03 ILS-cat-I
 4 40.629022222 -73.778641667     9 10950  18  79768.200 IJOC KJFK  K6 22R ILS-cat-I
 4 43.570294444 -96.755930556  1423 11110  18  75814.900 IJOU KFSD  K3 21 ILS-cat-I
 4 39.877583333 -104.665872222  5293 10890  18  94950.600 IJOY KDEN  K2 26 ILS-cat-I
 4 35.376033333 -80.711780556   684 11195  18  71110.500 IJQF KJQF  K7 20 ILS-cat-I
 4 37.143275000 -94.498291667   949 10890  18  64262.000 IJQX KJLN  K3 18 ILS-cat-I
 4 27.960388889 -82.542455556    17 10850  18  67501.700 IJRT KTPA  K7 19R ILS-cat-I
 4 46.842613889 -92.226186111  1423 10870  18  98552.300 IJUD KDLH  K3 27 ILS-cat-I
 4 44.794547222 -68.809497222   188 10950  18  54134.200 IJVH KBGR  K6 15 ILS-cat-I
 4 42.627861111 -89.030566667   799 10910  18  15881.500 IJVL KJVL  K5 04 ILS-cat-I
 4 32.298763889 -90.400355556   234 10855  18  44763.500 IJVW KJVW  K7 12 ILS-cat-I
 4 33.008163889 -97.322086111   667 11015  18 124910.200 IJVX KAFW  K4 34R ILS-cat-I
 4 38.355538889 -85.737875000   468 11170  18  65700.000 IJVY KJVY  K5 18 ILS-cat-I
 4 36.173025000 -86.889744444   491 11030  18  71474.800 IJWN KJWN  K7 20 ILS-cat-I
 4 42.256852778 -84.474547222   986 10910  18  91687.200 IJXN KJXN  K5 25 ILS-cat-I
 4 39.068144444 -77.553227778   372 11175  18  61721.300 IJYO KJYO  K6 17 ILS-cat-I
 4 29.993413889 -95.358688889    87 10970  18  96390.000 IJYV KIAH  K4 26L ILS-cat-I
 4 36.883686111 -76.210394444    12 10910  18  81937.800 IJZQ KORF  K6 23 ILS-cat-I
 4 32.575269444 -97.309650000   689 11095  18 128520.100 IJZW KFWS  K4 36L ILS-cat-I
 4 19.720894444 -156.047219444    42 10970  18  62824.800 IKOA PHKO  PH 17 ILS-cat-I
 4 27.989300000 -82.004622222   131 11010  18  34649.900 ILAL KLAL  K7 10 ILS-cat-I
 4 42.778238889 -84.605711111   847 11010  18  99630.600 ILAN KLAN  K5 28L ILS-cat-I
 4 36.076363889 -115.171994444  2047 11030  18  93510.000 ILAS KLAS  K2 26R ILS-cat-I
 4 33.933294444 -118.422463889    97 10990  18  90623.000 ILAX KLAX  K2 25L ILS-cat-I
 4 33.647005556 -101.828791667  3277 11170  18  62819.700 ILBB KLBB  K4 17R ILS-cat-I
 4 40.263211111 -79.423583333  1130 11090  18  85185.800 ILBE KLBE  K6 24 ILS-cat-I
 4 41.134502778 -100.694358333  2764 11150  18 108305.900 ILBF KLBF  K3 30 ILS-cat-I
 4 37.057505556 -100.956444444  2871 11130  18 127799.900 ILBL KLBL  K3 35 ILS-cat-I
 4 30.109158333 -93.217280556     6 10910  18  54874.700 ILCH KLCH  K4 15 ILS-cat-I
 4 43.576997222 -71.404677778   537 10850  18  30307.500 ILCI KLCI  K6 08 ILS-cat-I
 4 39.798036111 -82.945950000   739 11010  18  83745.300 ILCK KLCK  K5 23L ILS-cat-I
 4 33.662211111 -101.826208333  3254 11190  18  95309.700 ILDT KLBB  K4 26 ILS-cat-I
 4 38.737130556 -90.336591667   534 10890  18  44402.200 ILDZ KSTL  K3 12L ILS-cat-I
 4 35.862669444 -78.799758333   430 10850  18  84465.200 ILEI KRDU  K7 23L ILS-cat-I
 4 46.420147222 -94.137250000  1219 10970  18 122742.700 ILER KBRD  K3 34 ILS-cat-I
 4 44.056297222 -70.279222222   265 10890  18  14784.400 ILEW KLEW  K6 04 ILS-cat-I
 4 38.043283333 -84.597622222   949 11010  18  16601.600 ILEX KLEX  K5 04 ILS-cat-I
 4 36.007327778 -94.169350000  1233 11190  18 127434.500 ILFH KFYV  K4 34 ILS-cat-I
 4 31.238308333 -94.739613889   285 11130  18  26355.300 ILFK KLFK  K4 07 ILS-cat-I
 4 30.194525000 -91.995002778    29 10950  18  77978.800 ILFT KLFT  K4 22L ILS-cat-I
 4 40.787738889 -73.868766667    11 11050  18  15872.100 ILGA KLGA  K6 04 ILS-cat-I
 4 33.827161111 -118.162697222    32 11030  18 108674.700 ILGB KLGB  K2 30 ILS-cat-I
 4 41.778336111 -111.849386111  4448 10915  18  62102.700 ILGU KLGU  K2 17 ILS-cat-I
 4 26.076780556 -80.136983333     3 11010  18  34650.400 ILHI KFLL  K7 10L ILS-cat-I
 4 40.461180556 -88.917238889   858 11155  18  72557.900 ILHJ KBMI  K5 20 ILS-cat-I
 4 38.897555556 -121.347444444   120 10875  18  54525.300 ILHM KLHM  K2 15 ILS-cat-I
 4 36.031547222 -78.322522222   358 10935  18  16957.500 ILHZ KLHZ  K7 05 ILS-cat-I
 4 35.409144444 -97.605730556  1264 11070  18 128160.000 ILIK KOKC  K4 35L ILS-cat-I
 4 42.377100000 -71.021691667    11 11070  18 119115.200 ILIP KBOS  K6 33L ILS-cat-I
 4 34.739955556 -92.215747222   253 11030  18  16966.500 ILIT KLIT  K4 04L ILS-cat-I
 4 41.419497222 -81.842469444   764 11155  18  20929.900 ILIZ KCLE  K5 06L ILS-cat-I
 4 44.441463889 -83.416775000   619 10850  18  88438.200 ILJU KOSC  K5 25 ILS-cat-I
 4 29.960936111 -95.344958333    90 11115  18  53792.000 ILKM KIAH  K4 15R ILS-cat-I
 4 36.118397222 -79.934627778   903 10955  18  19486.000 ILLG KGSO  K7 05L ILS-cat-I
 4 39.878438889 -75.225508333    21 11155  18  95652.900 ILLH KPHL  K6 26 ILS-cat-I
 4 26.184852778 -98.248083333    99 11170  18 114440.600 ILLM KMFE  K4 32 ILS-cat-I
 4 44.359744444 -105.544591667  4352 11010  18 123109.700 ILLT KGCC  K1 34 ILS-cat-I
 4 34.880441667 -82.230502778   956 11070  18  78692.200 ILMJ KGSP  K7 22 ILS-cat-I
 4 38.736172222 -90.343205556   532 10970  18  44402.200 ILMR KSTL  K3 12R ILS-cat-I
 4 42.172644444 -121.742252778  4086 10950  18 116978.200 ILMT KLMT  K1 32 ILS-cat-I
 4 40.867208333 -96.761647222  1155 10990  18 128520.300 ILNK KLNK  K3 36 ILS-cat-I
 4 40.127700000 -76.279069444   395 10870  18  27788.000 ILNS KLNS  K6 08 ILS-cat-I
 4 20.792558333 -156.944275000  1302 11110  18  11924.000 ILNY PHNY  PH 03 ILS-cat-I
 4 37.092488889 -84.068350000  1202 11090  18  20572.300 ILOZ KLOZ  K5 06 ILS-cat-I
 4 43.783738889 -98.055447222  1303 10970  18 111914.400 ILPA KMHE  K3 31 ILS-cat-I
 4 38.775994444 -104.685802778  6177 10910  18  62100.100 ILPI KCOS  K2 17L ILS-cat-I
 4 29.589327778 -95.163722222    30 11030  18  62818.800 ILPV KEFD  K4 17R ILS-cat-I
 4 41.348347222 -82.166036111   789 11170  18  26345.000 ILQG KLPR  K5 07 ILS-cat-I
 4 42.350011111 -71.012300000    11 11030  18  77599.700 ILQN KBOS  K6 22L ILS-cat-I
 4 41.951558333 -87.901513889   646 11010  18  81221.500 ILQQ KORD  K5 22L ILS-cat-I
 4 39.834538889 -89.689158333   590 11170  18  80501.600 ILQY KSPI  K5 22 ILS-cat-I
 4 27.531038889 -99.463694444   497 11190  18  64262.600 ILRD KLRD  K4 18R ILS-cat-I
 4 32.301136111 -106.932230556  4434 10930  18 110835.000 ILRU KLRU  K2 30 ILS-cat-I
 4 43.867047222 -91.258527778   648 11110  18  65339.500 ILSE KLSE  K5 18 ILS-cat-I
 4 40.674713889 -74.176069444     7 10870  18  79045.800 ILSQ KEWR  K6 22L ILS-cat-I
 4 42.228722222 -83.542566667   703 10950  18  84106.700 ILSW KYIP  K5 23 ILS-cat-I
 4 39.861297222 -104.687222222  5347 11110  18  62460.500 ILTT KDEN  K2 16L ILS-cat-I
 4 41.360786111 -91.157708333   537 10915  18  86638.500 ILUC KMUT  K3 24 ILS-cat-I
 4 39.090141667 -84.420763889   470 11090  18  74001.000 ILUK KLUK  K5 21 ILS-cat-I
 4 32.853900000 -96.866447222   472 11110  18 112995.600 ILVF KDAL  K4 31L ILS-cat-I
 4 37.693952778 -121.831508333   393 11050  18  92070.600 ILVK KLVK  K2 25R ILS-cat-I
 4 44.631261111 -93.237283333   957 10890  18 106137.400 ILVN KLVN  K3 30 ILS-cat-I
 4 37.862761111 -80.394222222  2281 11035  18  16237.400 ILWB KLWB  K6 04 ILS-cat-I
 4 42.724961111 -71.113908333   137 11170  18  19118.200 ILWM KLWM  K6 05 ILS-cat-I
 4 32.888177778 -97.061125000   588 10950  18  48739.000 ILWN KDFW  K4 13R ILS-cat-I
 4 35.122280556 -90.234597222   209 11070  18  64980.600 ILWR KAWM  K4 17 ILS-cat-I
 4 46.374186111 -117.031541667  1435 10970  18  95318.800 ILWS KLWS  K1 26 ILS-cat-I
 4 40.501255556 -80.229761111  1195 11170  18  36451.900 ILXB KPIT  K6 10L ILS-cat-I
 4 37.333919444 -79.195288889   887 11010  18  12987.800 ILYH KLYH  K6 04 ILS-cat-I
 4 42.140397222 -121.724941667  4087 10950  18  51998.200 ILZO KLMT  K1 14 ILS-cat-I
 4 36.112108333 -79.917800000   896 11190  18  19486.000 ILZY KGSO  K7 05R ILS-cat-I
 4 31.937497222 -102.189094444  2865 11030  18  37913.600 IMAF KMAF  K4 10 ILS-cat-I
 4 44.279486111 -85.409844444  1304 10855  18  25266.400 IMAY KCAD  K5 07 ILS-cat-I
 4 44.272888889 -86.258675000   617 10835  18  99991.400 IMBL KMBL  K5 28 ILS-cat-I
 4 38.647997222 -121.400630556    72 10970  18  58860.100 IMCC KMCC  K2 16 ILS-cat-I
 4 37.292461111 -120.522469444   153 10930  18 109758.500 IMCE KMCE  K2 30 ILS-cat-I
 4 40.200300000 -100.581272222  2576 11095  18  44771.500 IMCK KMCK  K3 12 ILS-cat-I
 4 32.699327778 -83.643183333   335 10950  18  19488.000 IMCN KMCN  K7 05 ILS-cat-I
 4 28.450336111 -81.326997222    88 11190  18   2519.500 IMCO KMCO  K7 36L ILS-cat-I
 4 43.127977778 -77.669958333   525 11070  18  15871.600 IMCU KROC  K6 04 ILS-cat-I
 4 43.172750000 -93.327719444  1188 10950  18 129959.900 IMCW KMCW  K3 36 ILS-cat-I
 4 42.357322222 -70.993625000    11 11070  18  53773.600 IMDC KBOS  K6 15R ILS-cat-I
 4 37.767888889 -89.248488889   400 11090  18  65701.200 IMDH KMDH  K5 18L ILS-cat-I
 4 47.520366667 -94.949738889  1383 11190  18 112994.000 IMDI KBJI  K3 31 ILS-cat-I
 4 38.680741667 -121.580502778    22 11175  18  60660.800 IMDK KSMF  K2 17L ILS-cat-I
 4 34.847475000 -86.557747222   724 10975  18  66780.900 IMDQ KMDQ  K7 18 ILS-cat-I
 4 40.186094444 -76.744288889   300 11090  18  46196.800 IMDT KMDT  K6 13 ILS-cat-I
 4 41.778772222 -87.743083333   607 10990  18  49813.600 IMDW KMDW  K5 13L ILS-cat-I
 4 41.969077778 -87.877694444   665 11110  18  33569.900 IMED KORD  K5 10L ILS-cat-I
 4 32.347844444 -88.750605556   285 11010  18   3969.300 IMEI KMEI  K7 01 ILS-cat-I
 4 35.057680556 -89.952208333   253 10950  18  33572.000 IMEM KMEM  K7 09 ILS-cat-I
 4 37.396677778 -120.584602778   175 10950  18 110481.000 IMER KMER  K2 31 ILS-cat-I
 4 25.802136111 -80.266677778     5 11030  18  33207.400 IMFA KMIA  K7 08R ILS-cat-I
 4 40.835161111 -82.530877778  1291 11050  18 116597.000 IMFD KMFD  K5 32 ILS-cat-I
 4 26.165633333 -98.230569444    98 11170  18  49460.600 IMFE KMFE  K4 14 ILS-cat-I
 4 42.361158333 -122.866055556  1292 11030  18  51638.800 IMFR KMFR  K1 14 ILS-cat-I
 4 41.523327778 -74.259855556   351 11170  18  12982.200 IMGJ KMGJ  K6 04 ILS-cat-I
 4 32.299475000 -86.377266667   212 10990  18  35016.000 IMGM KMGM  K7 10 ILS-cat-I
 4 39.633766667 -79.915847222  1234 10850  18  65332.400 IMGW KMGW  K6 18 ILS-cat-I
 4 41.681908333 -93.029741667   941 10970  18 115881.200 IMGX KTNU  K3 32 ILS-cat-I
 4 39.148508333 -96.661991667  1048 11130  18  12999.900 IMHK KMHK  K3 03 ILS-cat-I
 4 38.542227778 -121.317827778    92 11135  18  79793.700 IMHR KMHR  K2 22L ILS-cat-I
 4 42.945422222 -71.441730556   248 10910  18 127056.500 IMHT KMHT  K6 35 ILS-cat-I
 4 25.785941667 -80.318511111     5 10950  18  98187.400 IMIA KMIA  K7 27 ILS-cat-I
 4 39.367030556 -75.057644444    58 11090  18  36090.000 IMIV KMIV  K6 10 ILS-cat-I
 4 42.945100000 -71.428152778   219 10995  18  20562.400 IMJE KMHT  K6 06 ILS-cat-I
 4 39.933652778 -74.282905556    74 10990  18  22729.800 IMJX KMJX  K6 06 ILS-cat-I
 4 39.113786111 -94.595608333   741 10990  18  69312.700 IMKC KMKC  K3 19 ILS-cat-I
 4 42.963875000 -87.891936111   691 11030  18   3967.200 IMKE KMKE  K5 01L ILS-cat-I
 4 43.177044444 -86.240086111   623 10990  18 115877.400 IMKG KMKG  K5 32 ILS-cat-I
 4 35.608347222 -88.910761111   424 10910  18   8302.200 IMKL KMKL  K7 02 ILS-cat-I
 4 44.235700000 -93.926313889  1015 10870  18 120934.600 IMKT KMKT  K3 33 ILS-cat-I
 4 33.937719444 -118.379233333   118 10990  18  25643.000 IMKZ KLAX  K2 07R ILS-cat-I
 4 28.102952778 -80.626502778    28 10830  18  33926.900 IMLB KMLB  K7 09R ILS-cat-I
 4 41.448555556 -90.486791667   576 11050  18  32491.200 IMLI KMLI  K5 09 ILS-cat-I
 4 32.520525000 -92.025950000    75 10950  18  15165.000 IMLU KMLU  K4 04 ILS-cat-I
 4 40.792325000 -74.419988889   179 11030  18  82656.100 IMMU KMMU  K6 23 ILS-cat-I
 4 45.190197222 -123.151597222   159 11090  18  78717.200 IMMV KMMV  K1 22 ILS-cat-I
 4 42.915950000 -71.424313889   220 10910  18  62076.500 IMNA KMHT  K6 17 ILS-cat-I
 4 43.901666667 -92.483866667  1265 10910  18  47292.100 IMNK KRST  K3 13 ILS-cat-I
 4 30.679988889 -88.235377778   209 10990  18  53064.200 IMOB KMOB  K7 15 ILS-cat-I
 4 37.631611111 -120.963575000    84 11190  18 103984.100 IMOD KMOD  K2 28R ILS-cat-I
 4 40.649905556 -73.820125000     9 11135  18 113340.800 IMOH KJFK  K6 31L ILS-cat-I
 4 48.269272222 -101.294086111  1658 11190  18 112638.400 IMOT KMOT  K3 31 ILS-cat-I
 4 40.771808333 -111.972797222  4225 10950  18  59215.000 IMOY KSLC  K2 16L ILS-cat-I
 4 44.194202778 -72.558480556  1103 10870  18  60631.700 IMPV KMPV  K6 17 ILS-cat-I
 4 39.835636111 -85.914561111   854 10870  18  90970.000 IMQJ KMQJ  K5 25 ILS-cat-I
 4 41.253422222 -80.666525000  1109 11010  18  51615.000 IMQK KYNG  K5 14 ILS-cat-I
 4 39.980916667 -75.877819444   653 10850  18 105761.600 IMQS KMQS  K6 29 ILS-cat-I
 4 37.778447222 -81.126377778  2450 11170  18  70027.500 IMQU KBKW  K6 19 ILS-cat-I
 4 36.019966667 -86.530986111   512 11110  18 115879.100 IMQY KMQY  K7 32 ILS-cat-I
 4 36.582758333 -121.831841667   164 11070  18  35392.700 IMRY KMRY  K2 10R ILS-cat-I
 4 43.109433333 -76.088622222   422 10990  18  36087.400 IMRZ KSYR  K6 10 ILS-cat-I
 4 34.750152778 -87.620111111   548 10970  18 107214.100 IMSL KMSL  K7 30 ILS-cat-I
 4 43.152155556 -89.340883333   857 11010  18   1801.900 IMSN KMSN  K5 36 ILS-cat-I
 4 46.906152778 -114.074580556  3191 10930  18  42610.500 IMSO KMSO  K1 12 ILS-cat-I
 4 44.889572222 -93.238247222   812 11030  18 108661.400 IMSP KMSP  K3 30L ILS-cat-I
 4 41.694080556 -74.787391667  1401 10910  18  55942.900 IMSV KMSV  K6 15 ILS-cat-I
 4 29.988700000 -90.248847222    -4 10990  18  38625.500 IMSY KMSY  K4 11 ILS-cat-I
 4 38.499561111 -107.892616667  5693 11130  18  60659.800 IMTJ KMTJ  K2 17 ILS-cat-I
 4 39.335511111 -76.426375000     8 11070  18 117675.200 IMTN KMTN  K6 33 ILS-cat-I
 4 39.482330556 -88.292944444   710 11110  18 106852.900 IMTO KMTO  K5 29 ILS-cat-I
 4 44.117908333 -87.679769444   645 11130  18  62090.000 IMTW KMTW  K5 17 ILS-cat-I
 4 38.316844444 -88.868225000   471 11170  18  83390.100 IMVN KMVN  K5 23 ILS-cat-I
 4 37.639244444 -97.427894444  1314 11155  18  70760.000 IMVP KICT  K3 19L ILS-cat-I
 4 41.384544444 -70.621738889    57 10870  18  85180.600 IMVY KMVY  K6 24 ILS-cat-I
 4 37.745750000 -89.019413889   463 10930  18  72922.700 IMWA KMWA  K5 20 ILS-cat-I
 4 43.104477778 -77.689730556   548 11070  18  80851.700 IMWD KROC  K6 22 ILS-cat-I
 4 47.228258333 -119.327741667  1164 10950  18 116982.100 IMWH KMWH  K1 32R ILS-cat-I
 4 41.792066667 -87.761761111   611 10990  18 114793.600 IMXT KMDW  K5 31R ILS-cat-I
 4 32.818861111 -117.146452778   419 11195  18 101455.000 IMYF KMYF  K2 28R ILS-cat-I
 4 35.051711111 -89.973011111   324 11135  18 129959.000 IMYO KMEM  K7 36R ILS-cat-I
 4 41.929905556 -72.699341667   157 11110  18  85904.400 IMYQ KBDL  K6 24 ILS-cat-I
 4 33.663050000 -78.924155556    22 10950  18  63888.200 IMYR KMYR  K7 18 ILS-cat-I
 4 39.087227778 -121.564852778    59 11050  18  50916.800 IMYV KMYV  K2 14 ILS-cat-I
 4 39.868422222 -75.226536111     6 10875  18  61719.100 IMYY KPHL  K6 17 ILS-cat-I
 4 33.357416667 -81.964627778   139 11175  18  62088.200 IMZX KAGS  K7 17 ILS-cat-I
 4 40.499347222 -85.670922222   850 11170  18  14797.600 IMZZ KMZZ  K5 04 ILS-cat-I
 4 30.033591667 -90.029636111     3 11130  18  63899.300 INEW KNEW  K4 18R ILS-cat-I
 4 35.345941667 -89.880963889   319 10975  18  79058.900 INQA KNQA  K7 22 ILS-cat-I
 4 37.431308333 -122.055833333    23 11035  18 116257.700 INUQ KNUQ  K2 32R ILS-cat-I
 4 34.839569444 -77.599769444    86 10870  18  18764.400 IOAJ KOAJ  K7 05 ILS-cat-I
 4 37.731819444 -122.226352778     4 10990  18 100372.200 IOAK KOAK  K2 28R ILS-cat-I
 4 29.180041667 -82.223066667    75 11150  18   1799.900 IOCF KOCF  K7 36 ILS-cat-I
 4 31.586438889 -94.709333333   340 11150  18   1444.500 IOCH KOCH  K4 36 ILS-cat-I
 4 40.824750000 -96.761922222  1189 11110  18  63900.300 IOCZ KLNK  K3 18 ILS-cat-I
 4 31.312041667 -85.440005556   395 11075  18  49814.900 IODA KDHN  K7 14 ILS-cat-I
 4 39.174950000 -76.693172222   129 10970  18 102874.200 IOEH KBWI  K6 28 ILS-cat-I
 4 41.995213889 -97.429188889  1557 11150  18   5059.400 IOFK KOFK  K3 02 ILS-cat-I
 4 41.204375000 -111.999300000  4454 11170  18  12284.800 IOGD KOGD  K2 03 ILS-cat-I
 4 20.907205556 -156.422872222    50 11010  18   8675.000 IOGG PHOG  PH 02 ILS-cat-I
 4 41.316108333 -95.894494444   977 11070  18 128880.200 IOGN KOMA  K3 36 ILS-cat-I
 4 42.623569444 -83.971811111   943 10855  18  47647.400 IOGO KOZW  K5 13 ILS-cat-I
 4 38.744088889 -90.377675000   598 11195  18  44402.200 IOGZ KSTL  K3 11 ILS-cat-I
 4 35.052386111 -89.987497222   307 10890  18 129959.000 IOHN KMEM  K7 36L ILS-cat-I
 4 42.389188889 -96.371355556  1087 11130  18  48015.700 IOIQ KSUX  K3 13 ILS-cat-I
 4 38.973555556 -77.474400000   288 11075  18   3960.700 IOIU KIAD  K6 01L ILS-cat-I
 4 28.450402778 -81.322327778    88 11070  18   2519.500 IOJP KMCO  K7 36R ILS-cat-I
 4 41.077955556 -73.715144444   374 10970  18 123809.900 IOJZ KHPN  K6 34 ILS-cat-I
 4 35.375527778 -97.605700000  1277 11070  18  63540.000 IOKC KOKC  K4 17R ILS-cat-I
 4 40.519086111 -86.071894444   822 10890  18  83024.900 IOKK KOKK  K5 23 ILS-cat-I
 4 47.633244444 -117.515213889  2372 11110  18  11565.500 IOLJ KGEG  K1 03 ILS-cat-I
 4 46.958866667 -122.907497222   192 11190  18  63551.300 IOLM KOLM  K1 17 ILS-cat-I
 4 34.968169444 -89.786744444   399 10930  18  65339.500 IOLV KOLV  K7 18 ILS-cat-I
 4 25.899297222 -80.268636111     4 11155  18  46201.800 IOLX KOPF  K7 12 ILS-cat-I
 4 41.290469444 -95.883888889   983 11030  18  51264.400 IOMA KOMA  K3 14R ILS-cat-I
 4 64.515511111 -165.475833333    13 10870  18 102529.800 IOME PAOM  PA 28 ILS-cat-I
 4 33.620283333 -84.414988889   987 11155  18  34290.000 IOMO KATL  K7 10 ILS-cat-I
 4 44.084311111 -91.723208333   654 10935  18 108299.400 IONA KONA  K3 30 ILS-cat-I
 4 40.003408333 -82.911266667   808 10910  18 101434.200 IONB KCMH  K5 28R ILS-cat-I
 4 30.007158333 -95.362211111    90 11155  18  96390.000 IOND KIAH  K4 26R ILS-cat-I
 4 44.571233333 -124.058347222   144 11150  18  58497.300 IONP KONP  K1 16 ILS-cat-I
 4 34.056877778 -117.626300000   925 10970  18  93150.000 IONT KONT  K2 26R ILS-cat-I
 4 35.021472222 -89.986833333   287 10990  18  64979.000 IOOI KMEM  K7 18R ILS-cat-I
 4 28.769972222 -81.213572222    32 11155  18  34289.900 IOOS KSFB  K7 09R ILS-cat-I
 4 25.914052778 -80.259500000     3 11050  18  33566.900 IOPF KOPF  K7 09L ILS-cat-I
 4 32.959527778 -84.274280556   791 10975  18 108657.800 IOPN KOPN  K7 30 ILS-cat-I
 4 41.589558333 -71.404727778     6 10950  18  57745.000 IOQU KOQU  K6 16 ILS-cat-I
 4 39.721772222 -86.276966667   789 11115  18  18044.600 IOQV KIND  K5 05R ILS-cat-I
 4 36.907513889 -76.187391667    22 10910  18  16957.800 IORF KORF  K6 05 ILS-cat-I
 4 28.550036111 -81.320325000   102 10990  18  26346.700 IORL KORL  K7 07 ILS-cat-I
 4 43.987088889 -88.556408333   804 11050  18   1440.500 IOSH KOSH  K5 36 ILS-cat-I
 4 33.948100000 -118.441022222   117 10850  18  90623.000 IOSS KLAX  K2 24R ILS-cat-I
 4 40.077991667 -83.060105556   903 10850  18  33207.100 IOSU KOSU  K5 09R ILS-cat-I
 4 28.475983333 -82.445677778    72 11075  18  33929.800 IOSV KBKV  K7 09 ILS-cat-I
 4 38.973522222 -77.459275000   282 11130  18   3960.700 IOSZ KIAD  K6 01C ILS-cat-I
 4 43.658791667 -95.588866667  1565 11170  18 105774.700 IOTG KOTG  K3 29 ILS-cat-I
 4 43.423316667 -124.239627778    12 10850  18  16620.700 IOTH KOTH  K1 05 ILS-cat-I
 4 66.886947222 -162.569502778     9 11070  18  32859.900 IOTZ PAOT  PA 09 ILS-cat-I
 4 39.899844444 -104.686772222  5346 11110  18 127080.500 IOUF KDEN  K2 34R ILS-cat-I
 4 32.857708333 -96.857302778   480 11150  18 112995.600 IOVW KDAL  K4 31R ILS-cat-I
 4 44.129169444 -93.272500000  1132 10955  18 109024.000 IOWA KOWA  K3 30 ILS-cat-I
 4 41.488091667 -73.137302778   690 10955  18   2150.800 IOXC KOXC  K6 36 ILS-cat-I
 4 35.798077778 -84.006433333   960 11075  18  83384.800 IOXH KTYS  K7 23L ILS-cat-I
 4 38.533486111 -89.839811111   451 10990  18  50176.500 IOXK KBLV  K5 14R ILS-cat-I
 4 34.200905556 -119.220447222    41 10870  18  92430.500 IOXR KOXR  K2 25 ILS-cat-I
 4 27.784075000 -97.496400000    39 10950  18 128159.100 IOYC KCRP  K4 36 ILS-cat-I
 4 41.988311111 -87.886372222   667 11190  18  33570.000 IOYG KORD  K5 09C ILS-cat-I
 4 47.892786111 -122.285216667   566 10930  18  58859.100 IPAE KPAE  K1 16R ILS-cat-I
 4 37.068397222 -88.763691667   405 10850  18  16243.700 IPAH KPAH  K5 05 ILS-cat-I
 4 39.289755556 -94.730375000   977 10910  18  68952.900 IPAJ KMCI  K3 19R ILS-cat-I
 4 34.164355556 -91.935555556   205 11170  18  64259.800 IPBF KPBF  K4 18 ILS-cat-I
 4 56.573377778 -169.650355556   116 11010  18  40078.300 IPBV PAPB  PA 11 ILS-cat-I
 4 37.560252778 -82.580830556  1460 10970  18  98906.900 IPBX KPBX  K5 27 ILS-cat-I
 4 33.866975000 -84.304716667   984 11110  18  74360.500 IPDK KPDK  K7 21L ILS-cat-I
 4 39.867986111 -75.259147222     8 10895  18  96735.500 IPDP KPHL  K6 27R ILS-cat-I
 4 45.695330556 -118.857550000  1487 11030  18  91709.900 IPDT KPDT  K1 26 ILS-cat-I
 4 45.578758333 -122.579394444    16 11050  18  37199.000 IPDX KPDX  K1 10R ILS-cat-I
 4 30.494777778 -81.704666667    22 11030  18  92770.600 IPEK KJAX  K7 26 ILS-cat-I
 4 35.196833333 -80.950538889   731 11130  18  66056.000 IPEP KCLT  K7 19L ILS-cat-I
 4 40.486844444 -80.256397222  1120 10890  18 101432.000 IPFS KPIT  K6 28L ILS-cat-I
 4 26.929980556 -81.979816667    21 10975  18  12629.200 IPGD KPGD  K7 04 ILS-cat-I
 4 43.062208333 -70.810411111    98 11010  18  59549.100 IPGQ KPSM  K6 16 ILS-cat-I
 4 35.624191667 -77.386072222    24 11070  18  71107.600 IPGV KPGV  K7 20 ILS-cat-I
 4 37.139275000 -76.473080556    32 11010  18  24177.800 IPHF KPHF  K6 07 ILS-cat-I
 4 39.869766667 -75.230316667    13 10930  18  31755.500 IPHL KPHL  K6 09R ILS-cat-I
